"Time","api-icesat2-prod-dask-gateway-798c9798f8-bpwcf","autohttps-6c669c845d-5ld64","controller-icesat2-prod-dask-gateway-78f86f6f6d-f4nxg","dask-scheduler-04c170d2a43845b1b3615a30e1f14ae6","dask-scheduler-2d75a3c022794e0ca895c8cfbf756a87","dask-scheduler-3efefa2916d041728ffae1591d540734","dask-scheduler-410bb88f732e4680b5456aeb85881f9a","dask-scheduler-411048210dae490dbbf6f8f1c74ab77e","dask-scheduler-489fe79f6bf7448ea2c022a62751a31f","dask-scheduler-4b52a76a35694213a981d9cb3c26b6a7","dask-scheduler-7e1aef87ccf646febe579ab8f93a340f","dask-scheduler-903c313ed02a412b9d9a5e87e748c764","dask-scheduler-94d6bbff40194e83acbc39dfd404e65a","dask-scheduler-9a2687ca7a6749628e989eac65b9f0c7","dask-scheduler-9fc829ee12af4c58a86c95fe2410286a","dask-scheduler-a3413571b0054e2592d0ef35f2684b3d","dask-scheduler-a6e61215499b4a529aebd4241f14f5af","dask-scheduler-c6ed4a8e1b194f2d99f67c115af69f90","dask-scheduler-f3f5b8e5d7384f1c83d92be97c11d9fd","dask-scheduler-f54e45ba8207497bbbdc760ff77a2944","dask-scheduler-fe385ff2c7bf4465907ba269a04421b0","dask-worker-3efefa2916d041728ffae1591d540734-7wm8f","dask-worker-3efefa2916d041728ffae1591d540734-nvhrj","dask-worker-410bb88f732e4680b5456aeb85881f9a-7g8ht","dask-worker-410bb88f732e4680b5456aeb85881f9a-7x6bc","dask-worker-410bb88f732e4680b5456aeb85881f9a-9qs4c","dask-worker-410bb88f732e4680b5456aeb85881f9a-b8jq2","dask-worker-410bb88f732e4680b5456aeb85881f9a-kwhzb","dask-worker-489fe79f6bf7448ea2c022a62751a31f-bqsgr","dask-worker-489fe79f6bf7448ea2c022a62751a31f-h29dj","dask-worker-489fe79f6bf7448ea2c022a62751a31f-j9hw4","dask-worker-489fe79f6bf7448ea2c022a62751a31f-lcthl","dask-worker-489fe79f6bf7448ea2c022a62751a31f-rrqxz","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-4vttq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-7rbpm","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-8qvb4","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-dlzt5","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fjjvr","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-fnhfq","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t4h7d","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-t5vf8","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-x7q82","dask-worker-4b52a76a35694213a981d9cb3c26b6a7-xdzmj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-6fn5v","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-7xt7f","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-82swx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-8nnw2","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-j9lxj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-mrz42","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-nhvnj","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-t7scx","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-xkj4w","dask-worker-9a2687ca7a6749628e989eac65b9f0c7-zxhjr","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lfr8g","dask-worker-a051656fc38d4ee18ac531d6b5cb0774-lqnxl","dask-worker-a3413571b0054e2592d0ef35f2684b3d-4gl4z","dask-worker-a3413571b0054e2592d0ef35f2684b3d-9ckgc","dask-worker-a3413571b0054e2592d0ef35f2684b3d-sbjdl","dask-worker-a6e61215499b4a529aebd4241f14f5af-22p2l","dask-worker-a6e61215499b4a529aebd4241f14f5af-278k5","dask-worker-a6e61215499b4a529aebd4241f14f5af-2sjmz","dask-worker-a6e61215499b4a529aebd4241f14f5af-6j56r","dask-worker-a6e61215499b4a529aebd4241f14f5af-7nmrr","dask-worker-a6e61215499b4a529aebd4241f14f5af-84x5k","dask-worker-a6e61215499b4a529aebd4241f14f5af-8gxdf","dask-worker-a6e61215499b4a529aebd4241f14f5af-8hqsz","dask-worker-a6e61215499b4a529aebd4241f14f5af-c868l","dask-worker-a6e61215499b4a529aebd4241f14f5af-dt68n","dask-worker-a6e61215499b4a529aebd4241f14f5af-f25x4","dask-worker-a6e61215499b4a529aebd4241f14f5af-gt48z","dask-worker-a6e61215499b4a529aebd4241f14f5af-kz8k4","dask-worker-a6e61215499b4a529aebd4241f14f5af-tbkb5","dask-worker-a6e61215499b4a529aebd4241f14f5af-vlxlg","hub-5c554bb6b5-qvjnm","icesat2-prod-ingress-nginx-controller-69b6d47979-hwrr5","icesat2-prod-kube-state-metrics-75bfcfbd8c-scd9j","icesat2-prod-prometheus-op-operator-589f7c4c68-cnxx4","jupyter-ajijohn","jupyter-cspencerjones","jupyter-emiliom","jupyter-jbusecke","jupyter-jessicas11","jupyter-rsignell-2dusgs","jupyter-salvis2","jupyter-scottyhq","jupyter-tomaugspurger","proxy-5b8689767c-49wqk","traefik-icesat2-prod-dask-gateway-84bd7f7c7-97j5l","user-scheduler-dbd59d5d-25z28","user-scheduler-dbd59d5d-hk844","quota - requests","quota - limits"
2020-10-10 21:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195461120,26951680,107667456,1196539904,,,,,,,,,66027520,37556224,34267136,40181760,,
2020-10-10 21:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195461120,26951680,107667456,1196539904,,,,,,,,,66027520,37748736,34365440,39985152,,
2020-10-10 22:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195461120,26951680,107667456,1196539904,,,,,,,,,66027520,37888000,34119680,40034304,,
2020-10-10 22:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195461120,26951680,107667456,1196539904,,,,,,,,,66027520,38043648,34430976,40214528,,
2020-10-10 22:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195461120,26951680,107667456,1196539904,,,,,,,,,66027520,38141952,34136064,39821312,,
2020-10-10 23:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26951680,107700224,1196539904,,,,,,,,,66027520,33849344,34201600,39952384,,
2020-10-10 23:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26951680,107700224,1196539904,,,,,,,,,66027520,36225024,34250752,40148992,,
2020-10-10 23:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26951680,107737088,1196539904,,,,,,,,,66027520,38133760,34439168,40181760,,
2020-10-11 00:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195493888,26951680,107765760,1196539904,,,,,,,,,66027520,37330944,34160640,40181760,,
2020-10-11 00:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195493888,26951680,107765760,1196539904,,,,,,,,,66027520,122650624,34013184,40214528,,
2020-10-11 00:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26959872,107765760,1196539904,,,,,,,,,66027520,32800768,34013184,40181760,,
2020-10-11 01:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26959872,107765760,1196539904,,,,,,,,,66027520,33124352,34177024,39804928,,
2020-10-11 01:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26959872,107765760,1196539904,,,,,,,,,66027520,33341440,34291712,40189952,,
2020-10-11 01:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26959872,107765760,1196539904,,,,,,,,,66027520,33423360,34488320,40075264,,
2020-10-11 02:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226484224,195510272,26959872,107769856,1196539904,,,,,,,,,66027520,33480704,34324480,40255488,,
2020-10-11 02:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195584000,26968064,107315200,1196539904,,,,,,,,,66027520,33595392,34439168,40189952,,
2020-10-11 02:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195584000,26968064,107315200,1196539904,,,,,,,,,66027520,33652736,34226176,40091648,,
2020-10-11 03:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195584000,26968064,107315200,1196539904,,,,,,,,,66027520,35889152,34340864,40189952,,
2020-10-11 03:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195584000,26968064,107315200,1196539904,,,,,,,,,66027520,36159488,34275328,39944192,,
2020-10-11 03:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195584000,26968064,107315200,1196539904,,,,,,,,,66027520,36331520,34258944,40189952,,
2020-10-11 04:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195584000,26968064,107274240,1196539904,,,,,,,,,66027520,33521664,34275328,40189952,,
2020-10-11 04:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195624960,26968064,107274240,1196539904,,,,,,,,,66027520,33742848,34340864,40189952,,
2020-10-11 04:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195624960,26968064,107282432,1196539904,,,,,,,,,66027520,33906688,34275328,40189952,,
2020-10-11 05:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195624960,26968064,107274240,1196539904,,,,,,,,,66027520,36560896,34308096,40189952,,
2020-10-11 05:20:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195624960,26968064,107274240,1196539904,,,,,,,,,66027520,36896768,34267136,40189952,,
2020-10-11 05:40:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195624960,26968064,107298816,1196539904,,,,,,,,,66027520,37015552,34316288,40189952,,
2020-10-11 06:00:00,103645184,129482752,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226451456,195764224,26968064,107462656,1196539904,,,,,,,,,66027520,37134336,34283520,40189952,,
2020-10-11 06:20:00,103645184,129507328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226410496,196018176,26968064,108896256,1196539904,,,,,,,,,66027520,37236736,34447360,39993344,,
2020-10-11 06:40:00,103645184,129507328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226410496,196018176,26968064,106799104,1196539904,,,,,,,,,66027520,37363712,34078720,40189952,,
2020-10-11 07:00:00,103645184,129507328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226410496,196018176,26968064,106831872,1196539904,,,,,,,,,66027520,37437440,34201600,40189952,,
2020-10-11 07:20:00,103645184,129507328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226410496,196018176,26968064,106913792,1196539904,,,,,,,,,66027520,37552128,34430976,40222720,,
2020-10-11 07:40:00,103645184,129507328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226410496,196018176,26968064,106872832,1196539904,,,,,,,,,66027520,37634048,34562048,40189952,,
2020-10-11 08:00:00,103645184,129507328,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226410496,196018176,26968064,106872832,1196539904,,,,,,,,,66027520,37650432,34152448,40189952,,
2020-10-11 08:20:00,103645184,129515520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226402304,196018176,26992640,106905600,1196539904,,,,,,,,,66027520,37666816,34447360,39944192,,
2020-10-11 08:40:00,103645184,129515520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226402304,196018176,26992640,106905600,1196539904,,,,,,,,,66027520,37699584,34447360,40452096,,
2020-10-11 09:00:00,103645184,129515520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226402304,196026368,26992640,106905600,1196539904,,,,,,,,,66027520,33595392,34267136,40058880,,
2020-10-11 09:20:00,103645184,129515520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226402304,196026368,27000832,106905600,1196539904,,,,,,,,,66027520,33918976,34217984,39895040,,
2020-10-11 09:40:00,103645184,129515520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226402304,196026368,27000832,106905600,1196539904,,,,,,,,,66027520,74739712,34152448,40206336,,
2020-10-11 10:00:00,103645184,129515520,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226402304,196026368,27000832,106905600,1196539904,,,,,,,,,66027520,66510848,34185216,40189952,,
2020-10-11 10:20:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226394112,196026368,27000832,106913792,1196539904,,,,,,,,,66027520,33058816,34201600,40419328,,
2020-10-11 10:40:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226394112,196026368,27000832,106913792,1196539904,,,,,,,,,66027520,33243136,34324480,40009728,,
2020-10-11 11:00:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226394112,196026368,27000832,106913792,1196539904,,,,,,,,,66027520,33447936,34299904,40189952,,
2020-10-11 11:20:00,103645184,129564672,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226394112,196026368,27000832,106921984,1196539904,,,,,,,,,66027520,35749888,34447360,40189952,,
2020-10-11 11:40:00,103645184,129417216,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226394112,196050944,27000832,106921984,1196539904,,,,,,,,,66027520,36032512,34299904,40091648,,
2020-10-11 12:00:00,103645184,129417216,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226394112,196059136,27000832,106930176,1196539904,,,,,,,,,66027520,36880384,34250752,40271872,,
2020-10-11 12:20:00,103645184,129523712,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226353152,196059136,27000832,107323392,1199218688,,,,,,,,,66027520,34193408,34447360,40075264,,
2020-10-11 12:40:00,103645184,129523712,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226353152,196059136,27000832,107323392,1199218688,,,,,,,,,66027520,129560576,34365440,40124416,,
2020-10-11 13:00:00,103645184,129523712,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226353152,196059136,27000832,107323392,1199218688,,,,,,,,,66027520,98344960,34267136,40124416,,
2020-10-11 13:20:00,103645184,129523712,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226353152,196108288,27000832,107323392,1199218688,,,,,,,,,66027520,32792576,34447360,40189952,,
2020-10-11 13:40:00,103645184,129523712,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226459648,196050944,27000832,107331584,,,,,,,,,,66027520,33038336,34250752,40206336,,
2020-10-11 14:00:00,103645184,129523712,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226459648,196050944,27000832,107331584,,,,,,,,,,66027520,33775616,34086912,40026112,,
2020-10-11 14:20:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107159552,,,,,,,,,,66027520,34119680,34111488,40189952,,
2020-10-11 14:40:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107044864,,,,,,,,,,66027520,114270208,34398208,39829504,,
2020-10-11 15:00:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107044864,,,,,,,,,,66027520,32899072,34381824,39813120,,
2020-10-11 15:20:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27115520,107044864,,,,,,,,,,66027520,33120256,34103296,40239104,,
2020-10-11 15:40:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107044864,,,,,,,,,,66027520,66965504,34185216,39829504,,
2020-10-11 16:00:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107044864,,,,,,,,,,66027520,36102144,34004992,40009728,,
2020-10-11 16:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107044864,,,,,,,,,,66027520,36413440,34119680,40026112,,
2020-10-11 16:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107053056,,,,,,,,,,66027520,73650176,34103296,39829504,,
2020-10-11 17:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107053056,,,,,,,,,,66027520,36421632,34103296,40239104,,
2020-10-11 17:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107053056,,,,,,,,,,66027520,32927744,34185216,40189952,,
2020-10-11 17:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27107328,107053056,,,,,,,,,,66027520,33169408,34381824,40304640,,
2020-10-11 18:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27115520,107053056,,,,,,,,,,66027520,64098304,34217984,40058880,,
2020-10-11 18:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27115520,107053056,,,,,,,,,,66027520,32104448,34234368,40058880,,
2020-10-11 18:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195149824,27115520,107053056,,,,,,,,,,66027520,32268288,34004992,40189952,,
2020-10-11 19:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195174400,27115520,107053056,,,,,,,,,,66027520,37470208,34103296,40189952,,
2020-10-11 19:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195182592,27115520,107053056,,,,,,,,,,66027520,37756928,34381824,40091648,,
2020-10-11 19:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195182592,27115520,107020288,,,,,,,,,,66027520,38031360,34037760,40140800,,
2020-10-11 20:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195182592,27115520,107020288,,,,,,,,,,66027520,38133760,34299904,40189952,,
2020-10-11 20:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195158016,27115520,107028480,,,,,,,,,,66027520,39862272,34070528,39960576,,
2020-10-11 20:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195158016,27115520,107044864,,,,,,,,,,66027520,39911424,34168832,39960576,,
2020-10-11 21:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195158016,27115520,107028480,,,,,,,,,,66027520,40013824,34054144,39960576,,
2020-10-11 21:20:00,103645184,129531904,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195158016,27115520,107003904,,,,,,,,,,66027520,40132608,34168832,40042496,,
2020-10-11 21:40:00,103645184,129531904,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,195158016,27115520,107003904,,,,,,,,,,66027520,40198144,34217984,39976960,,
2020-10-11 22:00:00,103645184,129531904,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226172928,194961408,27115520,107020288,,,,,,,,,,66043904,40247296,34349056,39829504,,
2020-10-11 22:20:00,103645184,129531904,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27156480,106749952,,,,,,,,,,66027520,40706048,34381824,40189952,,
2020-10-11 22:40:00,103645184,129548288,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27156480,106749952,,,,,,,,,,66027520,35614720,34136064,40009728,,
2020-10-11 23:00:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27156480,106749952,,,,,,,,,,66027520,35840000,34381824,39993344,,
2020-10-11 23:20:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36024320,34381824,39895040,,
2020-10-11 23:40:00,103645184,129540096,121651200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226099200,194600960,27164672,106749952,,,,,,,,,,66027520,36147200,34250752,40173568,,
